make-believe,"가장, (놀이에서) 다른 사람인 것처럼 상상하기"
demanding,요구가 많은
tedious,"지루한, 싫증나는"
trigger,계기; 방아쇠
daydreaming,"공상, 백일몽"
impulse,충동
on A’s own,A 혼자서
component,요소
idle,"게으른, 나태한"
eliminate,"없애다, 제거하다"
enhance,"(좋은 점을) 높이다, 향상시키다"
anxiety,불안
damaging,해로운
secondhand smoke,간접흡연
forbid,금지하다
nutrient,"영양소, 영양분"
accurate,정확한
cargo,화물
renowned for,~으로 유명한
flawless,"나무랄 데 없는, 흠이 없는"
remote,외딴
freckle,주근깨
bridge,"콧대, 콧날"
Band-Aid,반창고
collision,충돌
remind A of B,A에게 B를 상기시키다
predictability,예측 가능성
predictable,예측 가능한
unspoken,무언의
in rows,줄지어
setting,"환경, 장소; 설정"
take comfort in,~에서 위안을 얻다
run into,~와 우연히 만나다
franchise,체인점
uniform,획일적인
fashion,"방법, 방식"
stock with,"~을 갖추다, 들여놓다"
recognizable,(쉽게) 알아볼 수 있는
spread,"확산, 전파"
appeal to,~에 호소하다
legendary,전설적인
boundary,경계
nurture,"양육하다, 보살피다"
powerhouse,발전소
burn out,(에너지를) 소진하다
be involved in,~에 연루되다; 몰두하다
end up v-ing,결국 v에 처하게 되다
drained,진이 빠진
optional,선택적인
look to,~를 기대하다
transformation,변화
take place,일어나다
circumstance,환경; 사정
preference,선호
enrich,"질을 높이다, 풍요롭게 하다"
unconditional,무조건적인
heritage,유산
predator,포식자
toxic,독성이 있는
drowning,익사
evolve,진화하다
breed A into B,B의 마음속에 A를 심어주다
amount to,"결과적으로 ~이 되다, ~에 해당[상당]하다"
caution,"조심, 신중"
cautious,조심스러운
persist,(없어지지 않고) 계속[지속]되다
makeup,구성
represent,~에 해당하다
owe A to B,A를 B에 빚지다
bubbly,거품이 이는
spring,샘
flavor,"풍미[향기]를 더하다; 풍미, 향미"
Parisian,파리 사람
chemist,화학자; 약사
still water,생수
mass-produce,대량생산하다
when it comes to A,A에 관한 한
flavoring,향료
physician,의사
put in place,시행하다
waste,쓰레기
disposal,"처리, 처분"
aim,"목표 삼다, 겨냥하다"
responsible,책임 있는
far from,전혀[결코] ~이 아닌
legal,"합법의, 적법한"
update,"새롭게 하다, 갱신하다"
practice,관행
reduction,감소
mandatory,의무적인
session,회기
inconvenience,불편
announcement,"알림, 공고"
lunchroom,구내식당
unit7,
strictly,"엄격히, 엄하게"
possibility,가능성
minimize,최소화하다
exposed,노출된
repeatedly,반복적으로
affirm,단언하다; 확인하다
theory,"이론, 학설"
drowning,물에 빠진
lifeguard,"안전 요원, 인명 구조 요원"
mentally,정신적으로
physically,육체적으로; 물리적으로
cope with,~에 대처하다
harsh,"혹독한, 가혹한"
vehicle,"차량, 탈것"
recommendation,추천서
decent,"괜찮은, 제대로 된"
scratch,긁다; 긁힌 자국
astronomer,천문학자
astonished,(깜짝) 놀란
context,맥락
perspective,관점; 원근법
stare at,~을 응시하다
ceiling,천장
display,"보여주다, 드러내다"
bond,"유대, 결속"
extend,확장하다; 늘이다
judgement,판단; 판단력
carbon dioxide,이산화탄소
ignorance,무지
drag down,~를 끌어내리다
chemical,화학물질; 화학의
extroverted,외향적인
please,(남을) 기쁘게 하다
relatively,"상대적으로, 비교적"
slightly,"조금, 약간"
maintain,유지하다; 주장하다
figure out,알아내다
examine,조사하다; 검사하다
random,임의적인; 닥치는 대로
deal with,"~을 다루다, 처리하다"
overcome,극복하다
depression,우울(증); 불경기
define,규정하다; 정의하다
panel,(목재·유리·금속) 판; 패널
seal,물개
open water,얼음이 얼지 않은 바다
plentiful,풍부한
obtain,"얻다, 구하다"
-related,~와 관련된
signboard,간판
bring down,"내리다, 떨어뜨리다; 패배시키다"
arise,발생하다
contest,대회; 경쟁
pleasing,"기분 좋은, 즐거운"
entirely,"완전히, 전적으로"
observe,관찰하다; 준수하다
helpless,무력한
in regards to A,A에 관해서
constantly,"끊임없이, 거듭"
aspect,측면; 양상
circumstance,"상황, 환경"
pursue,추구하다
etiquette,"에티켓, 예의"
necessarily,반드시; 불가피하게
formal,격식을 차린; 공식적인
get in the way,방해되다
tablecloth,식탁보
disrupt,"방해하다, 지장을 주다"
tableware,식기
well-behaved,"예의 바른, 얌전한"
freshman,신입생
physical punishment,체벌
discipline,"훈육, 규율; 절제(력)"
recall,기억해 내다
adolescent,청소년
patience,인내(심)
fraction,"부분, 일부"
demonstrate,보여주다; 시위하다
inaccuracy,부정확(성)
reputation,"평판, 명성 "
admit,"받아들이다, 인정하다"
frustrating,좌절감을 주는
inexperienced,"경험이 부족한, 미숙한"
pretend to-v,v인 체하다
stream,"(수많은 일의) 연속, 이어짐"
monotonous,"(지루할 정도로) 단조로운, 변함없는"
landscape,풍경
glance,흘낏 보다; 흘낏[휙] 봄
entertaining,"재미있는, 즐거움을 주는, 유쾌한"
listlessly,"생기 없게, 무기력하게; 마음 내키지 않게"
yawn,하품을 하다; 하품
idiot,바보
acceptable,용인할 수 있는
outwardly,"겉으로는, 표면상으로"
conceited,자만하는
label,꼬리표; 상표
inward,내면으로
unconscious,무의식적인
strategy,전략
unit8,
misunderstand,오해하다
intention,의도
ensure,반드시 ~하게 하다
break into,침입하다
urban,도시의
overwork,과로하다
burden,부담을 지우다; 부담
depress,우울하게 만들다
dwell,거주하다
relief,안도
relieve,"(불쾌감.고통 등을) 없애주다, 덜어주다"
keep up with,(뉴스·유행 등에 대해) 알다
detailed,상세한
rarely,"드물게, 좀처럼 ~하지 않는"
isolated,"격리된, 고립된"
spot,"발견하다, 알아채다"
separate,"분리하다, 떼어놓다"
joint,관절
convey,전달하다
scope,범위; 시야
motion picture,영화
epic drama,서사극
chatter,"수다를 떨다, 재잘거리다"
take a deep breath,심호흡하다
capital,자본
intensive,집약적인; 집중적인
outsider,외부인; 국외자
seasonal,계절적인
unemployed,실업자인
the majority of,대부분의
destination,"목적지, 도착지"
industrialized,선진 공업[산업]화된
impact,영향을 주다; 영향
diversity,다양성
disturb,"어지럽히다, 교란하다"
hollow,무의미한; 공허한
sensitive,"민감한, 예민한; 세심한"
pros and cons,장단점; 찬반론
deprive A of B,A에게서 B를 빼앗다
cognitive,인식의
prisoner,죄수; 포로
release,"풀어주다, 석방하다"
statement,진술
witness,목격자; 증인
native to A,"A가 원산지인, A에 고유한"
leafy,잎이 무성한
venture,위험을 무릅쓰고 하다
well,솟아 나오다; 내뿜다
mature,발달하다; 어른이 되다; 성숙한
expand,확장하다; 팽창하다
capability,기능; 능력
have access to,~에 접근할 수 있다
critical,중요한; 비판적인
self-esteem,자존감
call for,필요로 하다; 요구하다
truthful,진실한
gratitude,감사
head off,진로[도주로]를 바꾸다
in person,"직접, 몸소"
catalogue,~을 분류하다; 카탈로그
intelligentsia,"지식인들, 지식 계급"
civilian,민간인
an air of,~한 태도
superiority,거만함; 우세
compassion,"동정심, 연민"
give A the benefit of the doubt,"(그렇지 않음을 증명할 수가 없으므로) A의 말을 믿어 주다, A에 대해 미심쩍은 점을 좋게 해석하다"
more often than not,"대개, 자주"
offensive,공격적인; 불쾌한
belittle,"~을 무시[경시]하다, 얕보다"
regional,지역의
trustworthy,신뢰할 수 있는
industrial,산업의
evolve,"발전하다, 진화하다"
concept,개념
emerge,"나타나다, 출현하다"
bow,고개를 숙이다
oversleep,늦잠 자다
extremely,극도로
spectator,관객
script,"~의 대본을 쓰다; 대본, 원고"
cooperate,협력하다; 협조하다
pre-establish,예정하다; 미리 확립하다
predetermine,"예정하다, 미리 결정하다"
outcome,결과; 성과
tension,긴장감; 갈등
inherent,내재된
participant,참여자
double,대역배우; 두 배의
hazard,위험 (요소)
feat,위업; 재주
spontaneous,"자발적인, 마음에서 우러나온"
in advance,"미리, 사전에"
primary,주된; 최초의
explore,탐사하다; 탐구하다
exploration,탐사; 탐구
cosmos,우주
filter down to,~에게 새어 나가다
mass,대중; 덩어리
innovation,혁신
nutritious,영양가가 높은
infant,유아
formula,분유
ultraviolet light,자외선
spacecraft,우주선
enhance,질을 높이다; 향상하다
application,용도
magnetic,"자기의, 자석의"
resonance,공명; (소리의) 울림
originate from,~에서 생겨나다
daily goods,일상용품
era,시대
interfere with,~을 방해하다
primarily,주로
arise from,~에서 발생하다
suppress,억누르다
distract,(주의를) 딴 데로 돌리다; 기분 전환하다
at hand,당면한; 가까운
pupil,학생
beat,이기다
