sentsitive,"1. 민감한, 예민한 2. 섬세한, 세심한"
sensory,"감각(상)의, 지각의"
historical,"역사(상)의, 역사와 관련된"
historic,"역사적으로 중요한, 역사에 남을 만한"
successful,"성공한, 성공적인"
successive,"연속적인, 잇따른"
considerate,"사려 깊은, 이해심이 있는"
considerable,"상당한, 많은"
memorial,"기념의, 추모의; 기념비, 기념물"
memorable,"기억할 만한, 인상적인"
industrial,"산업의, 공업의"
industrious,"부지런한, 근면한"
comparable,"비슷한, 비교할 만한"
comparative,"비교를 통한, 비교의; 상대적인"
imaginary,"가상의, 상상에만 존재하는"
imaginative,상상력이 풍부한; 창의적인
imaginable,상상할 수 있는
respectable,"존경할 만한, 훌륭한"
respectful,"공손한, 존경심을 보이는, 경의를 표하는"
literal,(의미 등이) 글자 그대로의; 직역의
literate,읽고 쓸 줄 아는; 교양 있는
literary,"문학의, 문학적인"
social,"1. 사회의, 사회적인 2. 사교의, 사교와 관련된"
sociable,"사교적인, 붙임성 있는"
childish,"유치한, 어린애 같은"
childlike,"순진한, 천진한, 어린아이다운"
intelligent,"똑똑한, 총명한; 지능적인"
intelligible,"(쉽게) 이해할 수 있는, 명료한"
intellectual,"지적인, 지성의; 지식인"
unit14,
collect,"수집하다, 모으다"
collective,"공동의; 집단의, 단체의"
desire,"바라다, 원하다; 욕구, 갈망"
desirable,"바람직한, 호감 가는"
subject,1. 주제; 소재 2. 과목 3. 실험 대상
subjective,"주관적인; 개인의, 개인적인"
respect,"1. 존경[존중]하다 2. (법률 등을) 준수하다; 1. 존경, 존중 2. 측면"
respective,"각자의, 각각의"
comprehend,이해하다
comprehensive,"포괄적인, 종합적인"
occupy,"1. 차지하다; 점령하다 2. (건물, 방 등을) 사용하다, 거주하다"
occupation,"1. 직업, 직무 2. (건물 등의) 거주, 사용; 점령"
compete,"경쟁하다, 겨루다; (시합, 경기 등에) 참가하다"
competent,"능숙한, 유능한"
intent,"의도, 목적; 몰두하는, 열중하는; 강한 관심[흥미]을 보이는"
complete,"완전한, 완벽한; 완료하다, 끝마치다"
minute,"(시간 단위의) 분(分); 순간; 1. 미세한, 극히 작은 2. 대단히 상세한, 철저한"
objective,"목적, 목표; 객관적인"
store,"가게, 상점; 보관하다, 저장하다"
long,긴; 오랜; 간절히 바라다
near,가까운; 가까이; ~ 가까이에
nearly,거의; 하마터면
late,늦은; 늦게
lately,"최근에, 요즈음"
close,가까운; 닫다
closely,"1. 밀접하게 2. 면밀히, 엄중히"
deep,(거리상) 깊은; 깊게
deeply,매우; (정도가) 깊게
name,이름; 이름을 지어주다
namely,"즉, 다시 말해"
unit15,
detective,탐정; 형사
mystery,"(알 수 없는) 미스터리, 수수께끼; 신비, 불가사의"
incident,"(특히 좋지 않은) 사건, 일"
theft,"절도(죄), 도둑질"
burglar,"(주거 침입) 절도범, 강도"
clue,"단서, 실마리"
suspect,1. 의심하다 2. ~이 아닌가 하고 생각하다; 용의자
suspicion,"혐의; 의심, 의혹"
scan,1. 유심히 살피다 2. (빠르게) 대충 훑어보다
proof,"증거(물); (~에) 견딜 수 있는 ((방수, 방염 등의 처리가 된))"
certain,확신하는; 확실한
escape,"도망치다, 달아나다; 탈출, 도피"
chase,"1. 뒤쫓다, 추격하다 2. 추구하다; 추적, 추격"
arrest,"체포하다, 검거하다; 체포, 검거"
handcuff,수갑
law,"법, 법률; 법칙"
legal,"법적인, 법률상의; 합법의"
